"","iid","gender","match","samerace","age_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","prob_o","age","undergra","mn_sat","tuition","imprace","imprelig","goal","date","go_out","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","attr","sinc","intel","fun","amb","shar","prob","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","imprelig_o","imprace_o","goal_o","date_o","go_out_o","sports_o","tvsports_o","exercise_o","dining_o","museums_o","art_o","hiking_o","gaming_o","clubbing_o","reading_o","tv_o","theater_o","movies_o","concerts_o","music_o","shopping_o","yoga_o","exphappy_o"
"6760",449,1,1,0,22,25,5,20,25,15,10,7,7,8,9,10,7,8,23,"Princeton","1,460.00","27,230.00",7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8,10,10,10,10,10,10,10,50,8,8,33,0,1,7,10,10,10,8,1,1,1,7,2,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5
"6761",449,1,1,0,23,28,8,17,22,17,8,10,10,10,10,10,10,10,23,"Princeton","1,460.00","27,230.00",7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8,10,10,10,10,10,10,10,50,8,8,33,0,1,7,10,10,10,8,1,9,1,6,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5
"6762",449,1,0,0,23,15,15,18,18,14,20,9,7,8,8,9,7,5,23,"Princeton","1,460.00","27,230.00",7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8,5,10,9,9,5,6,6,50,8,8,33,0,1,7,10,10,10,8,6,2,1,4,1,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5
"6763",449,1,0,0,23,14,15,16,17,18,20,7,7,8,8,7,4,5,23,"Princeton","1,460.00","27,230.00",7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8,7,9,8,8,7,6,8,50,8,8,33,0,1,7,10,10,10,8,5,1,1,4,1,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4
"6764",449,1,0,0,29,20,10,50,5,10,5,8,9,9,4,9,5.6,5,23,"Princeton","1,460.00","27,230.00",7,1,1,3,1,8,2,6,8,7,5,5,3,1,9,7,6,9,2,6,4,1,5,55,2,1,40,1,1,25,1,13,44,11,6,7,10,10,10,8,7,9,7,7,5,6,8,50,8,8,33,0,1,7,10,10,10,8,5,1,2,3,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7
"6765",450,1,0,0,22,10,25,15,20,15,15,5,7,8,6,9,5,3,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,7,7,7,7,5,8,7,50,10,10,10,5,15,7,8,9,7,9,10,3,1,6,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5
"6766",450,1,0,0,27,15,15,25,15,15,15,7,8,8,8,6,3,4,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,7,6,6,5,9,3,3,50,10,10,10,5,15,7,8,9,7,9,8,5,2,7,3,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7
"6767",450,1,1,1,28,15,30,30,10,10,5,5,10,10,9,10,10,10,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,6,9,9,9,7,8,5,50,10,10,10,5,15,7,8,9,7,9,1,1,4,6,3,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,4
"6768",450,1,0,0,30,20,20,20,20,10,10,4,5,6,4,4,1,5,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,8,10,10,7,9,5,6,50,10,10,10,5,15,7,8,9,7,9,3,3,2,6,3,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,5
"6769",450,1,0,1,27,30,15,15,30,0,10,5,5,5,7,5,9,1,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,9,8,8,8,7,7,3,50,10,10,10,5,15,7,8,9,7,9,2,2,1,4,2,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,3
"6770",450,1,0,0,22,25,5,20,25,15,10,7,9,10,9,9,6,7,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,6,8,8,3,7,1,3,50,10,10,10,5,15,7,8,9,7,9,1,1,1,7,2,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5
"6771",450,1,0,1,23,28,8,17,22,17,8,7,7,8,8,8,7,10,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,6,7,9,7,9,3.4,5,50,10,10,10,5,15,7,8,9,7,9,1,9,1,6,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5
"6772",450,1,0,1,23,15,15,18,18,14,20,7,7,9,7,10,7,4,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,6,9,7,5,3,3,5,50,10,10,10,5,15,7,8,9,7,9,6,2,1,4,1,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5
"6773",450,1,1,1,23,14,15,16,17,18,20,4,6,8,7,9,2,5,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,6,7,7,7,7,7,6,50,10,10,10,5,15,7,8,9,7,9,5,1,1,4,1,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4
"6774",450,1,0,1,29,20,10,50,5,10,5,5,9,10,5,9,5,1,25,"Connecticut College","1,310.00","33,585.00",3,7,2,6,2,7,3,9,9,9,9,9,9,3,5,7,9,10,9,10,5,10,3,50,5,5,5,5,30,25,5,5,5,30,30,9,6,7,10,10,8,7,7,7,5,5,6,50,10,10,10,5,15,7,8,9,7,9,5,1,2,3,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7
"6775",451,1,0,1,22,10,25,15,20,15,15,2,5,9,5,8,3,2,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,6,5,5,5,5,4,5,25,30,20,10,10,5,4,5,4,3,4,10,3,1,6,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5
"6776",451,1,0,1,27,15,15,25,15,15,15,5,8,7,5,7,2,3,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,6,5,5,5,5,4,4,25,30,20,10,10,5,4,5,4,3,4,8,5,2,7,3,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7
"6777",451,1,0,0,28,15,30,30,10,10,5,2,5,9,5,10,9,10,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,7,6,6,5,5,4,3,25,30,20,10,10,5,4,5,4,3,4,1,1,4,6,3,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,4
"6778",451,1,0,0,30,20,20,20,20,10,10,1,5,5,2,5,1,3,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,6,5,5,5,5,4,4,25,30,20,10,10,5,4,5,4,3,4,3,3,2,6,3,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,5
"6779",451,1,0,0,27,30,15,15,30,0,10,2,7,6,7,6,5,7,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,5,6,5,4,3,4,3,25,30,20,10,10,5,4,5,4,3,4,2,2,1,4,2,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,3
"6780",451,1,0,0,22,25,5,20,25,15,10,1,8,8,4,7,8.142857,1,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,5,4,3,3,3,2,3,25,30,20,10,10,5,4,5,4,3,4,1,1,1,7,2,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5
"6781",451,1,0,0,23,28,8,17,22,17,8,7,10,9,8,8,7,10,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,5,4,5,3,4,2,2,25,30,20,10,10,5,4,5,4,3,4,1,9,1,6,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5
"6782",451,1,0,0,23,15,15,18,18,14,20,6,8,10,7,10,8,2,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,5,5,4,3,4,3,3,25,30,20,10,10,5,4,5,4,3,4,6,2,1,4,1,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5
"6783",451,1,0,0,23,14,15,16,17,18,20,2,7,10,2,10,2,5,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,6,6,5,6,5,4,4,25,30,20,10,10,5,4,5,4,3,4,5,1,1,4,1,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4
"6784",451,1,0,0,29,20,10,50,5,10,5,0,10,10,3,10,5,9,30,"NUS","","",3,1,2,3,3,3,3,2,4,4,3,3,4,3,6,7,5,7,7,8,6,6,3,20,40,5,20,5,10,20,40,10,10,10,10,2,4,4,4,4,6,5,5,6,5,3,4,25,30,20,10,10,5,4,5,4,3,4,5,1,2,3,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7
"6785",452,1,0,1,22,10,25,15,20,15,15,4,8,9,8,9,2,3,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,6,8,7,6,6,6,8,35,30,25,5,0,5,7,9,10,7,8,10,3,1,6,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5
"6786",452,1,0,1,27,15,15,25,15,15,15,7,7,8,8,8,3,5,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,8,9,7,8,6,7,7,35,30,25,5,0,5,7,9,10,7,8,8,5,2,7,3,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7
"6787",452,1,1,0,28,15,30,30,10,10,5,5,8,10,10,10,5,9,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,7,9,7,8,6,6,6,35,30,25,5,0,5,7,9,10,7,8,1,1,4,6,3,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,4
"6788",452,1,0,0,30,20,20,20,20,10,10,1,3,5,2,3,1,2,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,3,6,6,5,6,4,5,35,30,25,5,0,5,7,9,10,7,8,3,3,2,6,3,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,5
"6789",452,1,0,0,27,30,15,15,30,0,10,4,7,8,7,8,7,9,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,7,6,7,7,6,5,7,35,30,25,5,0,5,7,9,10,7,8,2,2,1,4,2,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,3
"6790",452,1,0,0,22,25,5,20,25,15,10,1,4,5,4,5,1,1,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,3,6,6,5,6,5,3,35,30,25,5,0,5,7,9,10,7,8,1,1,1,7,2,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5
"6791",452,1,0,0,23,28,8,17,22,17,8,7,10,10,10,8,7,10,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,7,7,8,8,6,6,7,35,30,25,5,0,5,7,9,10,7,8,1,9,1,6,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5
"6792",452,1,0,0,23,15,15,18,18,14,20,7,8,9,8,9,7,5,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,5,5,5,5,5,5,5,35,30,25,5,0,5,7,9,10,7,8,6,2,1,4,1,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5
"6794",452,1,0,0,29,20,10,50,5,10,5,4,10,10,7,10,5.6,10,29,"National University of Singapore","","",7,1,1,5,3,9,6,8,7,8,7,8,7,9,8,7,8,9,8,10,5,3,7,35,30,25,5,0,5,35,5,15,30,5,10,7,8,7,10,8,8,7,7,6,6,6,6,35,30,25,5,0,5,7,9,10,7,8,5,1,2,3,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7
"6795",453,1,0,1,22,10,25,15,20,15,15,4,8,9,8,9,2,2,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,5,4,5,5,5,5,5,15,20,20,20,10,15,8,9,9,9,6,10,3,1,6,2,10,10,10,6,3,2,4,2,4,4,8,9,9,8,8,5,4,5
"6796",453,1,0,1,27,15,15,25,15,15,15,3,8,7,4,4,1,2,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,5,5,5,6,6,15,20,20,20,10,15,8,9,9,9,6,8,5,2,7,3,10,9,7,10,10,10,10,5,4,10,7,7,5,8,10,10,3,7
"6797",453,1,1,0,28,15,30,30,10,10,5,3,9,10,5,10,10,10,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,5,5,5,5,5,5,5,15,20,20,20,10,15,8,9,9,9,6,1,1,4,6,3,2,2,2,10,10,10,7,1,6,6,4,9,8,8,7,5,5,4
"6798",453,1,0,0,30,20,20,20,20,10,10,2,7,7,2,7,1,5,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,6,5,5,5,6,5,15,20,20,20,10,15,8,9,9,9,6,3,3,2,6,3,3,3,8,8,8,8,8,1,6,7,5,7,8,5,5,5,3,5
"6799",453,1,0,0,27,30,15,15,30,0,10,4,8,7,5,5,6,7,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,5,5,5,6,4,15,20,20,20,10,15,8,9,9,9,6,2,2,1,4,2,4,2,9,6,3,3,3,2,7,2,6,2,2,4,7,8,4,3
"6800",453,1,0,0,22,25,5,20,25,15,10,2,9.714286,9.142857,9.285714,8.785714,8.142857,1,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,4,4,4,4,4,4,3,15,20,20,20,10,15,8,9,9,9,6,1,1,1,7,2,5,5,6,9,8,8,3,2,9,9,1,8,7,9,9,10,10,5
"6801",453,1,0,0,23,28,8,17,22,17,8,7,10,8,8,8,7,10,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,5,4,6,4,6,6,4,15,20,20,20,10,15,8,9,9,9,6,1,9,1,6,1,8,5,9,10,8,7,8,5,1,9,10,8,10,6,10,10,4,5
"6802",453,1,0,0,23,15,15,18,18,14,20,6,8,10,6,9,5,4,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,5,4,6,6,5,5,4,15,20,20,20,10,15,8,9,9,9,6,6,2,1,4,1,6,7,7,8,9,9,8,5,6,9,7,10,10,10,10,5,6,5
"6803",453,1,0,0,23,14,15,16,17,18,20,3,9,10,3,10,2,3,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,6,5,6,4,5,4,4,15,20,20,20,10,15,8,9,9,9,6,5,1,1,4,1,3,1,8,9,5,5,8,4,7,6,5,7,9,10,9,8,3,4
"6804",453,1,0,0,29,20,10,50,5,10,5,3,10,10,3,10,0,5,27,"University of International Business  & Economics","","",4,3,2,6,5,6,3,5,6,6,5,6,5,3,6,6,4,7,6,5,4,1,6,30,30,30,5,0,5,20,15,20,15,15,15,5,6,7,8,5,5,5,5,4,5,4,4,15,20,20,20,10,15,8,9,9,9,6,5,1,2,3,2,8,4,8,9,8,9,6,1,7,9,6,4,9,9,9,6,6,7
"6805",454,0,0,1,33,20,10,20,15,15,20,5,10,8,8,7,7,10,27,"Sarah Lawrence College","1,260.00","27,982.00",3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10,20,20,20,10,20,30,20,10,20,10,10,8,9,9,9,7,9,9,9,9,9,9,7,15,20,20,20,10,15,8,9,9,9,6,1,2,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8
"6806",454,0,0,0,27,40,20,20,10,10,0,6,6,6,7,6,6,6,27,"Sarah Lawrence College","1,260.00","27,982.00",3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10,20,20,20,10,20,30,20,10,20,10,10,8,9,9,9,7,7,9,7,7,9,2,5,15,20,20,20,10,15,8,9,9,9,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7
"6807",454,0,0,0,33,30,30,10,10,0,20,6,7,7,6,8,4,5,27,"Sarah Lawrence College","1,260.00","27,982.00",3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10,20,20,20,10,20,30,20,10,20,10,10,8,9,9,9,7,7,9,8,7,9,2,5,15,20,20,20,10,15,8,9,9,9,6,5,1,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8
"6808",454,0,0,0,23,15,15,15,15,15,25,4,6,4,6,5,4,4.666667,27,"Sarah Lawrence College","1,260.00","27,982.00",3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10,20,20,20,10,20,30,20,10,20,10,10,8,9,9,9,7,7,9,9,8,8,5,7,15,20,20,20,10,15,8,9,9,9,6,2,3,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5
"6809",454,0,0,0,33,15,15,15,20,15,20,8,8,8,6,5,5,7,27,"Sarah Lawrence College","1,260.00","27,982.00",3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10,20,20,20,10,20,30,20,10,20,10,10,8,9,9,9,7,8,8,9,8,9,5,7,15,20,20,20,10,15,8,9,9,9,6,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5
"6810",454,0,0,1,23,20,20,20,20,20,0,6,4.333333,0,3.666667,0,5,5,27,"Sarah Lawrence College","1,260.00","27,982.00",3,3,2,7,3,5,8,5,9,9,9,7,1,4,9,4,9,9,8,8,4,9,5,10,20,20,20,10,20,30,20,10,20,10,10,8,9,9,9,7,7,9,7,7,5,5,5,15,20,20,20,10,15,8,9,9,9,6,3,1,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4
"6811",455,0,0,0,33,20,10,20,15,15,20,8,9,10,10,8,7,10,24,"University of Rochester","","24,794.00",5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10,25,20,16,20,9,25,12,12,20,11,20,7,9,9,8,8,7,7,8,8,8,7,6,10,20,15,20,20,15,8,9,8,8,8,1,2,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8
"6812",455,0,0,0,27,40,20,20,10,10,0,5,5,7,6,6,7,6,24,"University of Rochester","","24,794.00",5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10,25,20,16,20,9,25,12,12,20,11,20,7,9,9,8,8,5,7,7,6,7,7,5,10,20,15,20,20,15,8,9,8,8,8,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7
"6813",455,0,0,1,33,30,30,10,10,0,20,6,10,7,6,6,5,5,24,"University of Rochester","","24,794.00",5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10,25,20,16,20,9,25,12,12,20,11,20,7,9,9,8,8,4,9,7,3,7,3,4,10,20,15,20,20,15,8,9,8,8,8,5,1,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8
"6814",455,0,0,1,23,15,15,15,15,15,25,4,7,6,6,5,8,4.666667,24,"University of Rochester","","24,794.00",5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10,25,20,16,20,9,25,12,12,20,11,20,7,9,9,8,8,5,8,8,6,8,4,5,10,20,15,20,20,15,8,9,8,8,8,2,3,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5
"6815",455,0,0,1,33,15,15,15,20,15,20,6,9,8,5,8,6,5,24,"University of Rochester","","24,794.00",5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10,25,20,16,20,9,25,12,12,20,11,20,7,9,9,8,8,7,7,8,9,8,7,7,10,20,15,20,20,15,8,9,8,8,8,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5
"6816",455,0,0,0,23,20,20,20,20,20,0,4,7,0,3.666667,0,7,7,24,"University of Rochester","","24,794.00",5,5,1,6,2,3,5,3,10,10,7,7,1,8,10,4,8,9,8,9,9,7,4,10,25,20,16,20,9,25,12,12,20,11,20,7,9,9,8,8,5,6,8,6,6.333333,3,3,10,20,15,20,20,15,8,9,8,8,8,3,1,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4
"6817",456,0,1,0,33,20,10,20,15,15,20,9,8,8,8,8,7,7,29,"Rutgers College","1,188.00","11,311.00",3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,8,8,7,7,7,6,5,30,20,20,10,10,10,8,8,7,6,7,1,2,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8
"6818",456,0,0,0,27,40,20,20,10,10,0,7,6,6,7,6,8,7,29,"Rutgers College","1,188.00","11,311.00",3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,4,4,6,4,6,4,5,30,20,20,10,10,10,8,8,7,6,7,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7
"6819",456,0,0,1,33,30,30,10,10,0,20,8,6,8,8,8,4,4,29,"Rutgers College","1,188.00","11,311.00",3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,4,6,6,4,4,3,5,30,20,20,10,10,10,8,8,7,6,7,5,1,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8
"6820",456,0,0,1,23,15,15,15,15,15,25,5,6,6,5,7,5,3,29,"Rutgers College","1,188.00","11,311.00",3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,6,8,8,7,9,3,5,30,20,20,10,10,10,8,8,7,6,7,2,3,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5
"6821",456,0,0,1,33,15,15,15,20,15,20,8,5,6,7,8,8,5,29,"Rutgers College","1,188.00","11,311.00",3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25,20,15,10,15,15,30,15,10,15,10,20,8,8,6,7,7,6,8,7,8,8,6,5,30,20,20,10,10,10,8,8,7,6,7,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5
